[云贝推歌精选] 云贝每周听友推歌精选,清新-流行-华语,介绍：云贝推歌你的热爱值得被听见每周听友推歌实力精选,5739,1776861,50,59
我写作业听的歌！！！,华语-流行-学习,介绍：“去那么远没问题么？“没问题。道路笔直畅通无阻，太阳又没下山，油箱满满的。人生这条路很长，未来星辰大海般璀璨，不必踌躇于过去的半亩方塘，那些所谓的遗憾，可能是一种成长，那些曾受过的伤，终会化作照亮前路的光。总有一天你会明白真正能治愈你的，从来不是时间，而是你心里那段释怀和格局，只要你的心不慌乱，连世界都难影响你。我们唯一应该厌倦的，是那些黯淡无光的日子，改变自己内心是第一步，把思想化作行动，拥有独立人格，提升自己，幸福会如阳光一样，出现在黎明破晓时刻。“艰难困苦，玉汝于成”,13961,980270,246,196
国风说唱：江湖风起，侠客将远行,华语-说唱-兴奋,介绍：我本一介草民，淡薄名禄，厌恶世俗了却恩怨，踏门而出，匿于山间草木初为隐士，寻一青山袭路而入乍时风吹草动，听闻刀剑声急促缘是山贼群涌，拦我去路，围而怒目我自幼习武，身法绝于江湖奈何不忍杀戮，遂跪而哭诉盗贼已是作恶成毒，劫我身物还欲拔刀杀人不顾，置我一命呜呼深知处于盛世与乱世，刀剑之术不可无家父予我万卷书，愿为文人墨客存善目亦授我身法无数，愿为仗义侠客不受辱我已委身退步，尔等小人却执意杀诛糊涂，糊涂，只见刀光剑影，血染绸布饮一壶浊酒宝剑出鞘乾坤转日暮微醺策马入林醉意阑珊…………数年后，一日，红日将沉于西山我与诗酒为伴，行看落水山涧忽见江南烽火四起，刀光若现民之嗟怨声随风入耳，不断料是乱贼势起，欲夺河山我仰天道：“侠客行，策马入世仗剑平世间乱！”后记：江湖风起，侠客出山远行，使天下太平，却不留姓名，终而又归于山林。,52338,3121595,61,196
车载DJ ，好听到爆，开启全新耳畔,流行-华语-驾车,介绍：DJDJ先上DJ心中有DJ到哪都能蹦迪只要气氛到一人也能蹦,11万,16504965,100,143
【回忆杀】追忆8090后经典老歌金曲,华语-怀旧-经典,介绍：爸妈专属歌单，中老年必备，谢谢收藏(歌单不定时更新中)。,40019,7443953,413,81
华语经典｜那些入耳难忘的男声,华语-粤语-流行,介绍：伴随着我们成长的那条路，总会不断响起震撼心灵入耳难忘的华语男声，吟唱出经典的他们手握神秘的钥匙，在打开我们记忆大门的同时，也在华语乐坛刻下无法被磨灭的印章。,8510,2207856,55,21
要把温柔和例外留给值得的人，比如你,华语-流行-治愈,介绍：《闪闪发光的人生》里有这样一段话：“我们两个都是背着重壳行走的人，我们的天空也不总是那么晴朗，而我已经被你的温柔拯救了不知多少次。”庆幸遇一人，包容你的任性和小脾气，在莫名低落时，静静地陪在身边，温柔地笑，轻声细语，他告诉你，这世间万千美好，不及你珍贵和可爱。谢谢那些点亮我们生命的人，如同恒星，永远闪烁。封面摄影师：象牙塔里的鱼封面人物：小周该减肥噜,6973,1968038,159,50
我在人间贩卖星光只为收集世间温柔去见你,流行-华语-伤感,介绍：我们必须习惯站在人生的交叉路口，却没有红绿灯的事实。,2,76,38,评论
节奏布鲁斯 | 局部地区 雨 有你的地方 天晴,华语-蓝调-地铁,介绍：“最爱靠着车窗，车厢外的喧闹被隔绝，整个人跟着耳机里的节奏颠簸。思绪好像坐上了时光机。无论是已经逝去再无法追回的人，还是遥遥无期看不清轮廓的未来，似乎颠过了漫长的里程，都能在开门的一刻将我抱个满怀。”,10,1284,20,评论
『披荆斩棘的哥哥』|第1-12期合集,华语-流行-综艺,介绍：《披荆斩棘的哥哥》是芒果TV推出的全景音乐竞演综艺。节目嘉宾们彼此挑战，披荆斩棘，通过男人之间的彼此探索、家族建立的进程，诠释“滚烫的人生永远发光”，见证永不陨落的精神力。节目于2021年8月12日起每周四、周五中午12点播出。,3844,447151,84,8
曾经是否有被一句歌词打动过,华语-流行-伤感,介绍：一个故事一首歌我们的相似经历被你写成歌唱了出来给予灵魂产生强烈的共鸣那你曾经有被哪首歌的一句歌词打动过看透过释怀过…——————————————————————编辑推荐：有没有过一句歌词深深戳中你的心?——————————————————————封面 | 刘亦菲,11万,18016768,32,965
戏腔古风｜国粹精选 绕梁遏云,华语-古风,介绍：该歌单是我精心挑选歌曲之和，放心点入。戏子入画，一生一天涯。红颜白发，青丝芳华。演尽他和她，谁懂心中话？,15783,1591020,61,23
太阳照常升起，悲伤无法释怀,华语-孤独-伤感,介绍：总有一首歌会让你感同身受你走以后我不在寻找，把悲伤都沉在海底。可是当海底的水流动时我还会感到疼,150,35320,50,评论
华语伤感| 情绪零碎的时候你在想念谁,华语-流行-伤感,介绍：歌单小更新：2022.11.29（欢迎评论投稿）听着悲伤的歌，眼泪哭红了双眼，我只想等一个肯定的答案。【听说收藏这个歌单的，都是有故事的人。】这个世界上，没有哪一份感情不是千疮百孔的，喜欢一个人很简单，彼此相爱却很难，所以这个世界上，比你中彩票还难的事就是遇见一个真心喜欢你，真心爱你的人。未来总会有一个人能对你无比宠溺，给你安全感，包容你的小脾气，在你无助的时候伴你左右，在一起就算不说话也不会尴尬，一个眼神就能读懂对方和你在一起就是我想要的美好生活倘若有一天，你遇到了那个真心爱你的人，如果你喜欢他，对他有好感，有感觉的时候千万别浪费，如果....你对他没有感觉，也请你一定要和他说明白，宁愿自己一个人孤独，也不辜负他的喜欢。因为你真心喜欢一个人的时候，那种爱而不得的无力感，明明一个人的时候最应该孤独，怎么和这个人在一起反而觉得更孤独。你说你喜欢熬夜，因为没人和你说晚安，可能你喜欢的那个他已经睡了，你说你不敢爱了，不相信爱情了，是因为你怕了，你没有从上一段的感情中走出来，生活其实没有你想象的那么糟糕 。你说你自己是胆小鬼，是因为站在人群中害怕孤独。站在让你心动的人面前害怕被辜负。（你的纠结，你的犹豫其实已经证明了你其实并没有那么喜欢我不是嘛？总有一个人的出现会让你奋不顾身，但是那个人却不是我.......谢谢你重新来过，不后悔认识你，只遗憾我们最后没有在一起......）,27122,3642219,451,189
【HiFi不一样的融入萨克斯柔情音乐+歌曲】,华语-治愈-孤独,介绍：磁性的声线与萨克斯萦绕在耳盼!在柔情中你真正体会到心情抚慰!,759,65468,145,6
甜甜的恋爱说唱 ｜带上耳机分享给你听,华语-说唱-浪漫,介绍：最怕rapper唱情歌。一听就想要恋爱的rap，歌曲充满了甜甜的感觉。谈恋爱必听歌单。,67014,9079807,83,77
戏腔韵味｜别人的故事里流着自己的泪,华语-古风-感动,介绍：华灯上，我着霓裳风冠登场，眼波流转一笑千年。面具外浓妆艳抹赢得满堂喝彩，谁知面具内素面朝天几行清泪?不怕人嘲，不怕人笑，改換青衣却难知你心意。都说戏子痴人，只因戏里戏外的故事无人分得清，所以不敢问，这份情，我是否只是“伶人”。——《伶人》文案封面画师：青山折柳,74883,3147260,167,100
小清新民谣|一听就会爱上的歌,民谣-华语-流行,介绍：爱人不是喜欢，也不是寻欢作乐的伴，而是口吻平常，河畔未曾驶远的船。,29万,24137946,60,996
摇滚新声｜自由与浪漫共舞,华语-摇滚,介绍：吉他贝斯回响的音浪击破束缚，旋律制造浪漫的余地，邀你共赴这场音乐乌托邦！小编心选一周最新摇滚佳作，每周二持续更新，欢迎锁定~/封面来自@红鸦,1,89,43,1
赠你浪漫情歌，温柔仅你可见,华语-思念-治愈,介绍：我也想拥有数不尽的鲜花和浪漫，也想找到愿意为我种麦子的人，我拿鲜花换你的麦子，我们温饱能管，也可以拥有至死不渝的浪漫。,2644,150220,32,55
【民谣】逢人不必言深孤独本是常态,华语-流行-民谣,介绍：我觉得喜欢民谣的人大致都是一样的，希望一个人孤独的拖着行李走在路上，去遍大山南北，看过每一个烟花小巷.,371,77719,17,评论
『曲作精选』细数古风圈原创作曲人,华语-网络歌曲-古风,介绍：古风圈一人一曲的代表作,75,10691,182,评论
那些歌词里的欲言又止,华语-流行-伤感,介绍：你能不能稍微告诉我一点你想我了 小声点 就我们两个人听得见 我一定会去找你的 我谁也不要了 让你难过的事 我再也不做了,564,22073,92,57
好听到可以单曲循环哦,华语-流行-思念,介绍：想你的时候，只能偷听你的歌单，看着你朋友圈发的个人照，然后对着屏幕沉默，不敢轻易打扰你，因为我也不知道，你是否会像我想念你一样，也在想念着我......,11万,19657908,118,476
古风燃曲【华语篇】,华语-古风,介绍：灯火星星，人声杳杳，歌不尽乱世烽火。放眼是山河一局棋，谁舍弃谁落子。血色妆点了锦衣，折羽扇袖手天下计。更不问乱世情，迢迢烽火恣。来将轩昂气，高歌残云际。狂沙弥漫天地，白狼啸鹧鸪啼。战鼓犹依稀，变奇谋化霜厉，帷幄展踏勍敌。笑傲当年成忆，只待日月铭记。祭血泪一樽到赤壁，听烈火惹神泣。,74096,2395042,81,201
“孤独之前是迷茫，孤独过后便是成长”,华语-伤感,介绍：情话躲在风里，喜欢的人藏在梦里。,75381,8954287,111,867
华语治愈 | 圣诞是冬的来信，有暖气和奇迹,华语-清新-安静,介绍：会在一起过圣诞 会在一起看雪 会有烤红薯和奶茶 会在一起跨年倒数 会在一起很久很久,32,12224,47,评论
摇滚刺客/梅卡德尔/回春丹/疯医/卧轨的火车,华语-摇滚,介绍：天空中有个我镜子里有个我，烟雾都变成我怎么到处是我那么快活，我在慢慢坠落下午四点半的失落，太阳照在我脸上好像我什么事都不能做，树爷爷心事很重林荫迷迷蒙蒙，我快看不见地离我越来越远再见了。-----《白》卧轨的火车,2730,162581,149,15
2023网络爆火流行热歌推荐(持续更新),华语-流行-网络歌曲,介绍：认识的人放在眼里，重要的人放在心里人生旅途中，大家都在忙着认识各种人，以为这是在丰富生命。可最有价值的遇见，是在某一瞬间，重遇了自己，那一刻你才会懂：走遍世界，也不过是为了找到一条走回内心的路。,6766,1823708,178,31
华语巅峰丨世纪前十年，群星闪耀群雄逐鹿,华语-流行-榜单,介绍：时至今日，仍然能记得，当年红遍全国的《江南》还能记得，炎热的夏日，听着那首清新的《宁夏》也能记得，努力学习时，激励自己前进的《倔强》总能想起，爱情懵懂时，一人一只耳机的《童话》不会忘记，与你聊天时，我一直盯着你那双可爱的眼睛与《你的微笑》也不忘记，即将毕业时，离开校园的那本《青春纪念册》直到现在，回首过去时，这些歌曲都是《我们的爱》二十一世纪初期的华语乐坛好听的音乐不断出现优秀的歌手层出不穷无论是在我们的Mp3里，还是在汽车的广播里无论是在理发店的音响里，还是在影视的插曲里都能听到这些耳熟能详，朗朗上口的华语音乐文案：让胡路与萨尔图整理：让胡路与萨尔图持续收录，持续更新,18646,3057094,114,60
一些喜欢的流行乐,流行-翻唱-华语,介绍：初见即告别 祝你平安,11万,14912953,174,232
【武侠】我本江湖人，当为江湖魂,华语-古风-兴奋,介绍：这世间除了眼前的苟且，还有一座江湖，在那里有人饮酒，有人喝茶，有人城头仗剑笑，剑起,21646,726010,934,130
热歌精选：持续心动好听到单曲循环,华语-流行-网络歌曲,介绍：你经过的时候，我的生命都会因此被擦亮几秒钟。,77828,15005533,294,480
民谣丨从南山南到安和桥北,华语-民谣,介绍：民谣很穷，吉他很贵， 女孩很美，男孩不配，民谣有三：爱情 理想 远方 听者有三：孤独 平庸 落魄 听后有三：费烟 费酒 费心，这辈子永远都是亏欠,157,19440,60,评论
甜到骨子里，听进心坎里,华语-流行-快乐,介绍：保持微笑,25万,27011648,228,1120
歌声唱响新时代主旋律,华语-经典,介绍：微风拂过故宫墙外的树梢五星红旗在白云堆叠的天空上鲜艳明亮汹涌的江水由唐古拉山脉流淌珠穆朗玛峰破开日暮的流光青年给边疆点上绿装牡丹拥着璀琛的徽章时隔千百年的炮响换来了万家灯火的笑先生我代您看这人间安好，山河无恙“岁月带不走你的光芒，你永远是我的太阳。”我爱我的祖国，就像星河与焰火哦，互相包裹，永不失落！,11137,1418584,45,548
晚安【熄灯了我可以哭了吗】,华语-流行-夜晚,介绍：后来你没有回我最后一条消息我也很默契的没有再发就这样消失在彼此的生活里好像从没有认识过一样,51643,6752070,128,168
刘珂矣古风歌曲合辑,古风-华语-清新,介绍：化繁为简，只为初心；不妄不虚，不争不辩，素雅释然。,444,80600,30,评论
花粥歌曲全收录,民谣-华语-流行,介绍：花大爷全歌曲收录 歌单顺序本人自行排序live house 与 伴奏都在歌单下方,46194,2777555,242,513
尚士达与隔壁老樊的故事,华语-孤独-散步,介绍：世界上有很多东西生不带来死不带去...,19763,2801483,36,35
葵因/凯瑟喵/邹念慈/愚青/曾雪雅,华语-另类/独立,介绍：音乐里其实充斥着许多不应该被冷落的声音，在这个流量是热潮的断层，大多时候原创被人们习惯性的忽略着，让我觉得这是一个遗憾，她们个性、鲜活，又或者沉稳、细腻，不喧嚣、不吵闹、不争不躁，静静的阐述着自我，每一个人都在独立的创作着属于自己的小世界。很多人爱说人类的悲欢并不相通，可音乐恰恰不是这样，它就像是人与情绪的媒介，不需要你再去有过多的表达，轻松的听就好了，一段打动你的旋律和娓娓道来的歌词就足够让你和歌曲共情。—————————————————————国内优秀的独立/原创女性音乐人太多 仅精选了一些个人最爱的排名不分先后：葵因/陈粒/谢春花/阿肆/燕池/陈壹千/程璧/一支榴莲/ 徐海俏/张叶蕾/凯瑟喵/朱婧汐/石白其/刘瑾睿/祁紫檀/张三弥/龚子婕/Cannie晴子/方拾贰/李上安/鲁向卉/邹念慈/曾雪雅/愚青/黄楚桐/蜷花仕女/乌糟兽/李想Evelyn /姜没/万玲琳/钟声/vicky萱萱/雷雨心/魏诗莹*歌单评论区有歌单内所有音乐人简介—————————————————————封面人物：葵因女士,3746,221376,300,130
cute hiphop|可爱的女孩子喜欢听,华语-说唱-流行,介绍：你怎么那么可爱那么的乖世界因为你而变了色彩世界都变成粉色了我心都变成粉色了封面来源:网络,4752,606512,37,10
『80丶90后回忆杀』曾经火遍大街的网络歌曲,华语-网络歌曲-流行,介绍：网络歌曲是近十几年来伴随着mp3、flash的产生而出现的新的音乐形式，广义的网络歌曲内容和方式是多种多样的，在现实生活中各种媒体传播流行的各种类型的歌曲通过互联网传播，在网上都可以找到，主要收听的方式有两种：在线收听和下载。,6761,728824,106,24
KTV必点经典：吟唱逝去的时光故事,华语-怀旧-经典,介绍：经典的力量，在于无论经过多少时间的洗礼，：少岁月的打磨，都能够深刻地停留在人们的内心深处。难忘青葱之时的夏日，一切都将成为旋律中的声声别离。,161,19339,286,1
陶喆 郭顶 方大同 徐佳运 丁世光 汪昱名,华语-R&B/Soul,介绍：HAVE A NICE DAY: )欢迎来挖掘宝藏喜欢且好听的R&B,2468,159279,56,8
告白吧！喜欢和你有关的一切,华语-流行-治愈,介绍：祝你喜欢的人恰巧也喜欢你祝你每次考试都能有进步 祝你常在换季的衣服里发现花剩的零钱 祝你在下雨天时路上的空车都不拒载 祝你新尝试的美食总比想象中的更好吃 祝你做过的美梦都不会忘记 祝你的心情永远像周五的下午 祝你永远活的像个孩子祝你告白成功,74850,10325712,75,514
隔壁老樊与解忧邵帅,华语-民谣-伤感,介绍：愿你前程似锦再无波澜。。。。。。,11万,12057443,25,225
那就一直冷冰冰,华语-说唱-伤感,介绍：没关系，你走吧.,950,136523,92,14
2022超好听网络热榜Music ,华语-流行-浪漫,介绍：你是我迷失黑暗里最亮的那束光……当你感觉人生没那么如意，当你对自己的表现没那么满意，当你对自己爱的人或自己感到失望，当你觉得自己再也坚持不下去的时候，请记得对自己说：没关系，我们都是这样长大的。一条路漫漫，但是没有任何退路，唯有风雨兼程，争分夺秒。岁月如梭，好时光不多了，珍惜所有的时间去做自己最喜欢的事，无怨无悔，不再勉强自己的内心，不会把时间浪费在不懂自己的人身上，与志同道合的人一起携手并肩。,42,3883,263,评论
薛之谦/邓紫棋/林俊杰/张杰/李荣浩等……,华语-流行-散步,介绍：有新歌会持续更新最平凡的人，在小小的出租屋里，用喜欢的心情听着喜欢的人的歌多么幸福(^o^)o一起努力吧陌生人,35795,3204411,863,179
【中文舞曲】老歌带DJ，就是这么嗨,华语,介绍：专门收集最纯正、最好听的经典老歌DJ版，欢迎推荐创建日期：2019.09.27 更新中……,9857,2178824,92,20
惊艳耳朵的华语女声翻唱,华语-流行-翻唱,介绍：翻唱歌曲唱出了另一种风格和情调。就好像原唱是煎鸡蛋，翻唱是鸡蛋羹，原料都是鸡蛋，那感觉是不一样的。也许，这就是音乐的魅力所在，风格迥异，各有所好，让我们在平淡的生活里，倾听美好的声音。,64万,59395488,40,921
『许巍』演唱会现场.旅行.空谷幽兰,华语-摇滚-旅行,介绍：许巍《此时此刻巡回演唱会》现场录音。,198,19377,25,1
将故事写进歌里 ×0.8,华语-流行-浪漫,介绍：持 续 更 新 【 欢 迎 投 稿 】放慢的不是歌 而是心跳原速是版权 慢速是欣赏,14,589,49,4
温柔的歌曲丨睡前音乐丨安静的夜,华语-治愈-放松,介绍：【温柔善良的人必听歌单】每日更新温柔的人，总是那么容易让人心动！晚点遇见吧，你正好温柔，我正好成熟！来的人，留下一句文案吧，让下个温柔的人看见。,192,42082,39,评论
旋律无忧｜多听音乐才不会胡思乱想,华语-另类/独立,介绍：【硬地原创音乐榜2022-10月榜】在一切都如此轻松的音乐氛围里，法老用真诚从容的语气告诉所有人：年龄从来都只是一个数字，它不会阻挡你成为任何你想成为的人。单曲榜第一属于这首《三十岁的无业游民》；依旧好听出彩的鼓点groove，在美酒咖啡般迷人的jazz空间内惬意摇摆，反复听也不会腻，Sleeping Dogs不负众望，凭借《Blunt Razor》拿下专辑榜第一。拒绝emo！停止内耗！戴上耳机沉浸在音乐里，这些好歌帮你轻松解忧！专辑榜Top5Blunt Razor - sleeping dogs江湖卡夫卡 - 生祥乐队9522 - 安溥 anpu辛丑｜壬寅 - 惘闻涟漪效应 - Lisa Djaati单曲榜Top10三十岁的无业游民 - 法老荔枝 - 裘德不小心爱上你 ft. 魏如萱 waa wei - 甜約翰 Sweet John/魏如萱Shall We Dance (feat.李丁丁MIA AIM) - 夏之禹/李丁丁MIA AIM以泪以痛以喧哗 - 雷雨心北方队 Cypher：Keep The Voice Down - 张羽涵Leezi/鱼翅Fin/Whle/梯雲縱/文兆杰/TASHI DELÄK往里跳 - 余梓桾/张子薇/阿朵Juliet’s Soldier - 回环 RingAgain小源春之 (小源春之 第十回) - 景德镇文艺复兴Eternity - 失速海浪/封面来自网络,997,202266,25,11
深夜伤感催泪好歌 失恋别听『华语烟嗓』,华语-伤感-夜晚,介绍：经常更新歌曲 感谢大家收听 感谢网易云官方,10万,13078690,74,417
『曲作精选』细数古风圈原创作曲人❶,华语-古风-学习,介绍：古风圈曲作一人一首代表作作曲是指一首歌曲，或者是一段音乐作品的主旋律，创作主旋律的过程就是作曲winky诗：山鬼千年破晓：故梦小幻：爱殇擎天：杯欢贰婶：悟空横颜君：颜非猿卢印：别赋锦年：逐鹿泡泡：红妆慕云凌风：天局归公子：春归安靖羽：觅红吉他兔：对奕Zoey：魂归音频怪物：琴师白蔓：谓我sea云：杀生叶里：冠玉阿坤：栖枝锦衣小盆友：非鱼小宅：将卿m.86：东流玄昌俊：青衣排骨教主：初雪熤煜：又雪木一：大梦汤汤：归一ilem：葬歌孙沛：谪仙龙小葵：王者徒有琴：琵琶行小曲儿：爱莲说千草仙：兰若词贺鑫：不记年只有影子：湖心亭爆款：春庭雪墨狂君：满城雪银临：牵丝戏胡蝶：露中生胡碧乔：小城谣徐梦圆：采茶纪西瓜JUN：长生诀潇儿：花满楼高林栋：四时令小千：乌衣巷零：不死城KIDE：江山雪董贞：相思引七叶：风月令恒曌：蜉蝣梦寒殇：长相忆兔子Jei：篱边秋慕霄：花间事琴宇/LBG：丹青客Wing翼：三月雨刘珂矣：半壶纱圣香：云水逢乐夕：倦世间著小生：杏花巷墨熙：犬物语安靖羽：明月舟Hita：水龙吟伦桑：酒情钟熙er：双人行阿鲲：三生叹泥鳅：南柯梦寒苍凌：浮生祭Ming明：江南语草莓酱：雨霖铃鲁四月：北凉歌灰色：醉人间甘璐：眉心妆偏生梓归：一寒辞浔浔：离人殇李懋扬：寄明月灰白：舞霓裳燕池：东流水Tacke竹桑：薛涛笺西凉Cassie：醉狂草少年Sei：喵万岁徐一：贺新遥盏月陆离：徽墨说君撷：蜀·御风DMYoung：将进酒河图：倾尽天下王朝：君临天下小慕：落霞云归墨水：如玉如歌徐一鸣：弱水三千乌龟：权御天下洪尘：何生枷锁弭沅：十年一晌舜禹：阖眸烟云李建衡：热爱至上安九：礼仪之邦少司命：梅坞寻茶卡其漠：苍山负雪五色石南叶：春风夏雨江潮：一介书生执素兮：山有木兮陈鹏杰：少读红楼0.5：盛世回首倾夜：江湖少年章鱼烧正太：仙侠世界江枫云鹤：千年空城微风：梨花熏雨涵昱：巷雨梨花曹开挽：上元姑娘潮汐：明月天涯霜陌遥：府上花开小尘：月华沉梦山雨山语：山水画意天音之旋：何以清尘又又：梦里偕老灰原穷：棠梨煎雪祝贺：谪宦悲秋纱朵：浮云生死花色游戏2018.1.3,72万,28363398,192,2571
老歌最有味道 旧人最乱心绪,华语-流行-怀旧,介绍：华语经典老歌 诉说的是谁的青春这些流淌在岁月长河里的旋律并没有因为时间的更迭而失去色彩它们荡漾在每个人的耳畔 永远年轻我们喜欢一首歌 不止是因为这首歌好听更因为这首歌承载着我们的生活和记忆这些歌里 有着同龄人的回忆更重要的是有着我们自己的故事念旧的人活的总像个拾荒者 爱过的人离开的人 不再见的人 都藏在旧时光里他们的身影可能会黯淡 但永远不会消失往事就像一杯酒 可饮风霜可温喉封面人物：琉花,49945,6616142,147,134
2023网易云热歌精选（持续更新）,华语-流行-清晨,介绍：其实云没那么好看了 你说过的一切都清楚地烙印在我的心上，但都已经作废了吧......2022网易云热歌都在这里啦，欢迎大家投稿~,6625,1948219,205,26
深夜独处｜我们都活成了一座孤岛,华语-流行-孤独,介绍：别人给得了你安慰，却永远不知道你心底的痛。不论有多少的委屈，多么的难受，记得最终还是靠自己来治愈。 这世上根本没有感同身受，只有冷暖自知。成年人的生活就是每天崩溃八百次，但如果有人问就是没事。不知不觉我们都在自己活成了一座孤岛，习惯孤独与享受孤独！,763,156675,37,2
古风 | 这天下风情千万般 值得觊觎一眼,华语-流行-古风,介绍：何须问生平长短应问何人相伴千万人赴宴千万人退却独他极力上前争得你一席并肩,5435,1045731,36,95
2023网易云热歌榜超好听歌曲,华语-流行-治愈,介绍：更羡慕街边咖啡座里的目光，只一闪，便觉得日月悠长、山河无恙。,43725,7870350,202,239
【中国摇滚】沉重肉身下的片刻解脱,华语-摇滚-器乐,介绍：生活离平淡无奇有多遥远，就可以在多短的一瞬间不复从前。我坚信，人必须逼迫自己，才会有所创造；幻想可以改变，意志却不能转移。生活下的沉重肉身，需要意志，需要自我，需要寻求内心里的片刻解脱！,2476,389495,193,9
薛之谦/林俊杰/许嵩/李荣浩/毛不易,华语-流行,介绍：建议随机播放…,25951,3083092,176,68
你肯定能熬到不喜欢TA的那一天,华语-流行-治愈,介绍：没关系 明天的太阳会把树木 马路 屋顶和你 全都照亮所以你也是会发光的今天的不开心就到此为止那么你该早些睡啦别再等那一句等不到的晚安了可能生活有太多无能为力和无可奈何可总归还是要努力一点 开心一点 想的开一点毕竟“历经山河，人间值得”希望你开心 别总偷偷流泪hey，你还好吗？我知道，你心里一直留有那样一个人即使你知道你们之间再也不可能了却还死揪着不放，不肯面对现实郁郁寡欢可我希望你能幸福将歌单转发到朋友圈写下告别删掉他（她）的一切告别过去，成为更好的自己,12万,14194057,45,2199
我是歌手【第二季】,华语-流行-经典,介绍：我是歌手第二季(全部live)第一、三、四季我是歌手曲目，请查看我的其他歌单。,6733,765360,110,30
一腔爱恨，一场悲观，一卷青史，一场大梦,古风-华语-流行,介绍：经一场大梦，梦中见满眼山花如翡，如见故人，喜不自胜。古风戏腔迷一枚，分享喜欢的古风歌曲谢谢你的收藏！,5,805,24,3
甜系华语：每天都想投入你的怀抱,华语-流行-浪漫,介绍：喜欢这种东西呀捂住嘴巴也会从里跑出来也许每一对情侣相处的方式各有不同但这样充满宠溺的眼神却是极其相似的这眼神里大概蓄满一万伏爱意对旁人的杀伤力十足~,10282,1688966,42,35
《蒙面歌王》音频收录 | 用歌声俘获你的心,华语,介绍：《蒙面歌王》是由江苏卫视从韩国MBC电视台引进推出的同名音乐挑战类真人秀节目，共11期，由李好主持。《蒙面歌王》参加的所有明星歌手均以面具遮面，观众根据歌手的歌声为考量依据，进行排名、晋级，晋级后的歌手再进行排名决出歌王。,2207,215446,341,12
古风精选 | 超好听的仙气中国风歌曲,华语-流行-古风,介绍：追逐现代潮流音乐的人们啊不要忘记中国风音乐才是我们最骄傲的呢封面如侵 请私删,11万,8903620,410,188
一辈子只唱一次,华语-伤感-思念,介绍：迟点遇见吧，你正好温柔，我正好成熟。,11587,1825666,319,89
逝去的台湾偶像剧金曲,华语-怀旧-90后,介绍：自己因喜爱创建的歌单，很高兴得到大家的喜欢。若有好听的未收藏的歌曲，欢迎补充ʕ •ᴥ•ʔ,60万,53164896,88,1923
成都下雪了 不打算来找我吗,伤感-华语-翻唱,介绍：恋爱和分手再遇那天都下雪了淋的是城市里同一场初雪也算此生与你共白头了吧多想你来找我 陪我一起看这场雪,1812,96481,105,24
应该很失落吧 明明相爱却无法在一起,华语-流行-伤感,介绍：既然来了就留下你想对他（她）说的一句话吧主页还有四个好歌单，欢迎收听欢迎关注歌单主～,40949,5736592,93,630
诠释摇滚：郑钧 许巍 崔健 梁博 汪峰,华语-兴奋-浪漫,介绍：嘘！孩子们热衷于靡靡之音！热衷于生活和自由！,34,2039,53,评论
放轻松丨快乐的秘诀是没必要不至于,华语-散步-放松,介绍：从这首歌起我要放松紧绷的心情做一个快乐的家伙/封面来自网络,1385,387062,31,13
几十秒的心动：）,华语-流行-夜晚,介绍：很多事情，只可回头望，不可回头走.,83071,9555598,180,466
老上海♡留声机镌刻的旧时光,华语-怀旧-下午茶,介绍：黑胶片机镌刻的旧时光我想这样和你一起生活，去一个安静的小镇。如果你不介意，也可以来我这里，我想和你一起种下向日葵和玫瑰。我想和你一起披着落日和晚风，细数人间朝暮。,1578,70529,90,14
心疼你 但我自己也是破碎的『伤感/降调』,华语-流行-伤感,介绍：感情没有什么好分析的，遇对人不存在你半夜深思，值得的人是不会让你反复思考值不值。,14,875,32,3
还有多少勇敢，可以奋不顾身。,华语-流行,介绍：那些青涩的年少没有结局的故事刻在记忆里是我们最好的岁月┄┄┄┄┄┄┄┄┄┄┄┄┄┄┄┄┄┄┄┄封面：佟丽娅,9704,2686468,62,100
轻快打游戏洗澡敷面膜专用｜超好听,华语-放松-流行,介绍：用轻快的旋律陪你度过每天最快乐的时间～,5014,684581,42,25
浪漫摇滚｜世界需要讲讲道理，而我最偏心你,华语-摇滚-浪漫,介绍：我们DNA里的氮元素我们牙齿的钙元素我们血液里的铁元素还有我们吃掉的东西里的碳元素都是曾经大爆炸时的万千星辰散落后组成的所以我们每个人都是星辰两颗星会远离也会有交集漫长的银河里后会有期/乘上摇滚飞船 让我们即刻出逃来一场浪漫的流亡吧.图源网络,265,37651,46,4
你是自己永远的伴侣 请照顾好自己,华语-流行-治愈,介绍：想对你说 凡事不必太紧张至少耳机里有喜欢的歌生活中会遇见温暖的人白天看到一些花抬头望到几片云心里依然有炙热的梦想那些细碎的期待也正闪闪发光你是自己永远的伴侣所以无论如何都别自甘堕落都别为难自己你要活得漂亮要照顾好自己,85719,10103222,43,1474
夜晚时分｜时间从来不语 却回答了所有问题,华语-治愈-放松,介绍：白日的时光静寂缓慢我们注视着前方努力使之偏向就像春日的万物复苏夏日的红攻瑰逐日盛开秋日的枯叶落下冬日的雪花点飘落时间静寂流逝却回答了所有问题,2262,164432,45,79
